month,payer_id,location_id,claims,charge_amount,allowed_amount,net_allowed_after_denial,paid_amount_total
2022-01-31,PY008,LC0036,6,3860.7000000000003,3860.63,3860.63,3668.04
2022-01-31,PY008,LC0037,6,4613.82,4456.360000000001,4456.360000000001,4339.87
2022-01-31,PY008,LC0038,1,506.5,568.67,568.67,549.39
2022-01-31,PY008,LC0039,4,3081.73,3141.56,3141.56,2944.85
2022-01-31,PY008,LC0041,1,159.71,157.08,157.08,142.34
2022-01-31,PY008,LC0042,11,10753.99,10028.2,10028.2,9513.83
2022-01-31,PY008,LC0043,10,3319.39,3280.4,3107.92,2981.58
2022-01-31,PY008,LC0044,1,576.04,520.89,520.89,476.79
2022-01-31,PY008,LC0045,1,348.65,345.14,345.14,320.8
2022-01-31,PY008,LC0046,13,11969.09,11536.12,11536.12,11016.11
2022-01-31,PY008,LC0047,16,14430.1,15186.62,15186.62,14560.05
2022-01-31,PY008,LC0049,8,10450.66,11377.68,4157.200000000001,3911.25
2022-01-31,PY008,LC0051,1,226.8,236.33,236.33,234.28
2022-01-31,PY008,LC0052,9,7229.62,7174.6,6870.75,6521.05
2022-01-31,PY009,LC0001,49,52211.1,35085.9,32793.13,31718.81
2022-01-31,PY009,LC0002,3,4126.07,2980.88,2980.88,2933.99
2022-01-31,PY009,LC0003,20,10110.4,6727.17,6706.41,6515.22
2022-01-31,PY009,LC0004,2,1133.62,738.77,738.77,724.65
2022-01-31,PY009,LC0005,49,52924.25,35901.31,35121.76,34033.7
2022-01-31,PY009,LC0006,37,21838.6,15054.85,14807.65,14334.19
2022-01-31,PY009,LC0007,11,12209.56,7527.56,7527.56,7233.71
2022-01-31,PY009,LC0008,9,9506.67,6423.58,6423.58,6220.39
2022-01-31,PY009,LC0009,27,18984.22,12810.87,12810.87,12305.92
2022-01-31,PY009,LC0010,6,3114.1,2111.73,2111.73,2032.8400000000001
2022-01-31,PY009,LC0011,25,18248.78,12293.46,11765.31,11365.22
2022-01-31,PY009,LC0012,1,212.06,132.32,132.32,126.14
2022-01-31,PY009,LC0013,6,5237.73,3659.4700000000003,3659.4700000000003,3539.6
2022-01-31,PY009,LC0014,2,421.12,273.89,273.89,269.77
2022-01-31,PY009,LC0015,53,27676.329999999998,19046.329999999998,18491.1,17885.2
2022-01-31,PY009,LC0016,20,22742.31,16172.37,16172.37,15519.05
2022-01-31,PY009,LC0017,17,16108.86,10937.119999999999,10724.75,10455.02
2022-01-31,PY009,LC0018,31,26934.64,18545.39,17944.53,17427.1
2022-01-31,PY009,LC0019,41,39497.409999999996,27252.46,24011.93,23489.45
2022-01-31,PY009,LC0020,11,5173.14,3449.99,3449.99,3355.97
2022-01-31,PY009,LC0021,13,6040.51,4097.62,4097.62,3979.15
2022-01-31,PY009,LC0022,15,9687.6,6667.5199999999995,6501.429999999999,6332.360000000001
2022-01-31,PY009,LC0023,10,6595.69,4669.53,4669.53,4531.0599999999995
2022-01-31,PY009,LC0025,26,22202.79,14943.66,14342.86,13898.39
2022-01-31,PY009,LC0026,22,36367.5,24365.0,24365.0,23437.47
2022-01-31,PY009,LC0027,19,9671.13,6580.13,6580.13,6351.4
2022-01-31,PY009,LC0028,50,33609.39,23245.09,22547.98,21847.76
2022-01-31,PY009,LC0029,9,11533.34,8048.81,8048.81,7699.4800000000005
2022-01-31,PY009,LC0030,7,4474.3,2912.58,2912.58,2797.4
2022-01-31,PY009,LC0031,42,43210.46,29423.25,27776.11,27035.32
2022-01-31,PY009,LC0032,7,2649.07,1794.92,1794.92,1752.19
2022-01-31,PY009,LC0033,22,12198.86,8222.4,7960.37,7724.65
2022-01-31,PY009,LC0034,6,5688.37,3802.17,3802.17,3709.3
2022-01-31,PY009,LC0035,24,18162.420000000002,12868.19,12664.29,12274.39
2022-01-31,PY009,LC0036,11,11580.16,7894.289999999999,7590.889999999999,7456.61
2022-01-31,PY009,LC0037,15,12387.39,8439.89,7458.33,7180.219999999999
2022-01-31,PY009,LC0038,13,4900.71,3526.6499999999996,3526.6499999999996,3402.4300000000003
2022-01-31,PY009,LC0039,23,22430.13,15055.07,15038.99,14589.789999999999
2022-01-31,PY009,LC0040,3,4333.73,2877.9300000000003,2877.9300000000003,2819.25
2022-01-31,PY009,LC0041,18,14573.89,10269.45,10269.45,10005.4
2022-01-31,PY009,LC0042,54,42594.56,29413.97,28441.28,27841.48
2022-01-31,PY009,LC0043,32,25312.36,17650.23,17203.56,16724.5
2022-01-31,PY009,LC0045,3,665.4300000000001,448.03999999999996,448.03999999999996,443.87
2022-01-31,PY009,LC0046,35,24842.35,16394.32,16229.64,15665.64
2022-01-31,PY009,LC0047,31,31676.6,20806.26,20710.32,19978.75
2022-01-31,PY009,LC0048,5,5166.43,3481.92,3481.92,3344.51
2022-01-31,PY009,LC0049,50,30253.08,20865.93,20786.91,20175.3
2022-01-31,PY009,LC0050,3,1572.2399999999998,1046.55,1046.55,1023.5
2022-01-31,PY009,LC0051,6,4333.98,3014.42,3014.42,2950.73
2022-01-31,PY009,LC0052,41,34147.07,22886.51,22667.62,21932.23
2022-01-31,PY009,LC0053,4,3824.7200000000003,2594.36,2594.36,2506.7799999999997
2022-01-31,PY010,LC0001,51,37796.54,25869.15,25619.94,24838.16
2022-01-31,PY010,LC0003,17,19150.55,12354.48,10223.52,9813.6
2022-01-31,PY010,LC0004,9,6722.85,4679.7300000000005,3852.8300000000004,3741.1000000000004
2022-01-31,PY010,LC0005,59,58126.18,39262.37,39081.35,38032.08
2022-01-31,PY010,LC0006,38,24414.28,17106.51,16606.95,16198.71
2022-01-31,PY010,LC0007,10,4792.14,3259.96,3259.96,3160.11
2022-01-31,PY010,LC0008,13,14551.85,9329.7,9329.7,9082.73
2022-01-31,PY010,LC0009,29,22606.23,15926.869999999999,14895.7,14483.69
2022-01-31,PY010,LC0010,5,1684.5100000000002,1077.03,1077.03,1037.63
2022-01-31,PY010,LC0011,14,13334.72,8380.17,8251.86,8034.08
2022-01-31,PY010,LC0012,1,339.74,211.88,211.88,206.09
2022-01-31,PY010,LC0013,13,5144.29,3625.63,3580.15,3490.95
2022-01-31,PY010,LC0014,2,1571.4,975.1399999999999,975.1399999999999,938.75
2022-01-31,PY010,LC0015,36,23051.57,15355.28,14544.25,14135.22
2022-01-31,PY010,LC0016,20,14759.720000000001,9957.710000000001,9957.710000000001,9641.74
2022-01-31,PY010,LC0017,11,9637.390000000001,6203.92,6203.92,5969.85
2022-01-31,PY010,LC0018,31,30751.42,21586.17,21586.17,21104.93
2022-01-31,PY010,LC0019,64,66150.97,44719.73,43203.45,42041.11
2022-01-31,PY010,LC0020,10,6844.5599999999995,4852.59,4835.43,4658.84
2022-01-31,PY010,LC0021,18,17157.98,11963.39,11963.39,11780.66
2022-01-31,PY010,LC0022,14,12553.84,8437.23,8437.23,8138.45
2022-01-31,PY010,LC0023,7,4277.63,2744.7200000000003,2744.7200000000003,2694.14
2022-01-31,PY010,LC0024,5,6960.64,4862.23,4862.23,4693.7300000000005
2022-01-31,PY010,LC0025,35,40990.38,27219.71,26978.23,26063.64
2022-01-31,PY010,LC0026,21,23127.31,16481.75,16481.75,15917.26
2022-01-31,PY010,LC0027,27,17527.63,12362.68,11759.43,11363.27
2022-01-31,PY010,LC0028,55,44667.23,30182.85,28892.99,27897.97
2022-01-31,PY010,LC0029,9,4785.69,3326.85,3326.85,3249.66
2022-01-31,PY010,LC0030,9,4896.35,3275.8199999999997,3275.8199999999997,3156.8199999999997
2022-01-31,PY010,LC0031,45,38412.09,25229.84,24530.52,23719.7
2022-01-31,PY010,LC0032,8,3820.92,2460.64,2460.64,2361.41
2022-01-31,PY010,LC0033,18,9731.83,6780.19,6780.19,6583.2300000000005
2022-01-31,PY010,LC0034,8,7992.72,5490.85,5490.85,5346.71
2022-01-31,PY010,LC0035,19,7717.53,5326.97,5326.97,5183.6
2022-01-31,PY010,LC0036,20,21796.59,15242.91,15198.05,14879.54
2022-01-31,PY010,LC0037,19,16454.68,11080.369999999999,11080.369999999999,10577.07
2022-01-31,PY010,LC0038,15,6657.13,4531.5599999999995,4485.2699999999995,4315.08
2022-01-31,PY010,LC0039,23,20924.68,14610.15,14019.99,13529.8
2022-01-31,PY010,LC0040,3,5616.599999999999,3735.85,3735.85,3591.49
2022-01-31,PY010,LC0041,22,16838.74,11433.19,11433.19,11043.95
2022-01-31,PY010,LC0042,38,29535.54,19767.47,17961.61,17287.73
2022-01-31,PY010,LC0043,38,25422.04,17695.97,17695.97,17264.579999999998
2022-01-31,PY010,LC0045,2,1240.91,771.3,771.3,742.19
2022-01-31,PY010,LC0046,45,29850.18,19805.54,19805.54,19265.829999999998
2022-01-31,PY010,LC0047,31,22129.63,15087.32,14994.89,14555.33
2022-01-31,PY010,LC0048,6,3013.36,1996.45,1686.09,1642.27
2022-01-31,PY010,LC0049,52,35520.6,24432.47,23889.68,23205.77
2022-01-31,PY010,LC0050,1,626.53,424.48,424.48,419.51
2022-01-31,PY010,LC0051,2,2932.38,1844.58,1844.58,1741.37
2022-01-31,PY010,LC0052,43,22293.18,14992.25,14992.25,14529.88
2022-01-31,PY010,LC0053,1,2895.78,2194.2,2194.2,2142.76
2022-01-31,PY011,LC0001,45,43102.9,23807.99,23617.94,22664.0
2022-01-31,PY011,LC0002,4,4355.87,2456.85,2456.85,2372.17
2022-01-31,PY011,LC0003,5,1992.15,1117.62,1117.62,1075.98
2022-01-31,PY011,LC0004,6,9744.01,5220.58,3126.56,2992.61
2022-01-31,PY011,LC0005,24,15492.52,8657.78,8313.08,7916.5599999999995
2022-01-31,PY011,LC0006,29,16275.04,8669.75,8643.6,8314.66
2022-01-31,PY011,LC0007,10,5123.5599999999995,2889.37,2889.37,2753.0299999999997
2022-01-31,PY011,LC0008,4,3810.66,1961.6599999999999,1961.6599999999999,1868.06
2022-01-31,PY011,LC0009,20,25900.74,13830.470000000001,13707.26,13145.63
2022-01-31,PY011,LC0010,7,5934.02,3586.26,3515.6400000000003,3374.52
2022-01-31,PY011,LC0011,8,4503.19,2511.21,2511.21,2411.73
2022-01-31,PY011,LC0012,2,248.76,120.15,120.15,116.47
2022-01-31,PY011,LC0013,10,7802.43,4038.84,3269.22,3082.2599999999998
2022-01-31,PY011,LC0014,2,1050.71,596.49,596.49,564.45
2022-01-31,PY011,LC0015,32,17297.260000000002,9463.539999999999,9088.42,8610.67
2022-01-31,PY011,LC0016,10,13260.34,7505.7300000000005,6552.63,6204.3
2022-01-31,PY011,LC0017,11,9992.53,5682.42,5682.42,5434.98
2022-01-31,PY011,LC0018,29,30741.55,16721.39,16406.38,15565.91
2022-01-31,PY011,LC0019,34,26271.02,14481.93,12611.26,11951.4
2022-01-31,PY011,LC0020,6,3683.77,2090.87,2090.87,2007.99
2022-01-31,PY011,LC0021,12,12185.83,7079.49,6755.6900000000005,6505.6
2022-01-31,PY011,LC0022,9,11777.55,6515.85,6515.85,6213.66
2022-01-31,PY011,LC0023,7,7054.99,3781.87,3781.87,3565.1
2022-01-31,PY011,LC0024,4,1354.92,751.8499999999999,709.64,674.18
2022-01-31,PY011,LC0025,23,18573.52,9869.41,9704.07,9378.560000000001
2022-01-31,PY011,LC0026,18,15769.57,8499.18,8499.18,8086.04
2022-01-31,PY011,LC0027,20,12055.53,6730.18,6022.2,5779.89
2022-01-31,PY011,LC0028,42,31100.82,16963.36,16697.43,16006.05
2022-01-31,PY011,LC0029,12,11083.2,6037.389999999999,6037.389999999999,5826.93
2022-01-31,PY011,LC0030,8,4251.21,2344.0,2344.0,2249.49
2022-01-31,PY011,LC0031,21,16566.46,9146.76,8047.71,7781.07
2022-01-31,PY011,LC0032,4,1450.08,836.6500000000001,836.6500000000001,789.51
2022-01-31,PY011,LC0033,15,7209.83,3797.3,3666.73,3561.5
2022-01-31,PY011,LC0034,5,3379.3199999999997,1898.8899999999999,1898.8899999999999,1792.6200000000001
2022-01-31,PY011,LC0035,18,15415.970000000001,8721.34,8343.87,8129.63
2022-01-31,PY011,LC0036,9,4499.47,2416.76,2416.76,2309.2
2022-01-31,PY011,LC0037,13,10605.74,5613.46,5273.099999999999,5004.57
2022-01-31,PY011,LC0038,4,2078.44,1213.13,1202.1200000000001,1133.6599999999999
2022-01-31,PY011,LC0039,12,14488.289999999999,7826.82,7776.0,7466.33
2022-01-31,PY011,LC0040,1,400.36,250.03,250.03,242.28
2022-01-31,PY011,LC0041,13,7579.62,4184.5,4003.13,3867.84
2022-01-31,PY011,LC0042,31,19016.81,10239.55,9634.28,9311.03
2022-01-31,PY011,LC0043,21,14605.05,7991.01,7991.01,7601.1
2022-01-31,PY011,LC0044,1,5716.35,3487.09,3487.09,3316.28
2022-01-31,PY011,LC0045,2,931.12,478.9,478.9,457.78000000000003
2022-01-31,PY011,LC0046,31,17698.67,9707.81,9191.53,8858.94
2022-01-31,PY011,LC0047,23,14840.91,8149.19,7187.78,6900.099999999999
2022-01-31,PY011,LC0048,5,4157.5199999999995,2273.62,2273.62,2142.9900000000002
2022-01-31,PY011,LC0049,34,20490.3,11544.01,11406.02,10962.88
2022-01-31,PY011,LC0051,2,887.58,486.72,486.72,474.53999999999996
2022-01-31,PY011,LC0052,26,25468.77,14169.29,14071.79,13538.56
2022-01-31,PY011,LC0053,1,462.17,242.15,242.15,240.21
2022-01-31,PY014,LC0001,6,3580.19,3290.61,3269.75,2719.7400000000002
2022-01-31,PY014,LC0003,6,2977.31,2417.89,2417.89,1746.6499999999999
2022-01-31,PY014,LC0004,2,1412.46,1149.6399999999999,1149.6399999999999,988.4300000000001
2022-01-31,PY014,LC0005,9,13832.92,11745.55,11745.55,7818.91
2022-01-31,PY014,LC0006,3,1322.8600000000001,1085.9,1085.9,800.8
2022-01-31,PY014,LC0007,2,4862.589999999999,3887.11,3887.11,3039.22
2022-01-31,PY014,LC0008,1,673.81,501.24,501.24,428.2
2022-01-31,PY014,LC0009,6,4478.87,3835.0,3835.0,2819.33
2022-01-31,PY014,LC0010,1,960.17,920.43,920.43,805.99
2022-01-31,PY014,LC0013,1,409.4,364.99,364.99,280.7
2022-01-31,PY014,LC0014,2,241.15,190.68,190.68,136.38
2022-01-31,PY014,LC0015,5,3595.7299999999996,3201.5299999999997,3201.5299999999997,2134.36
2022-01-31,PY014,LC0016,1,425.2,367.24,367.24,251.2
2022-01-31,PY014,LC0017,2,1688.44,1377.2800000000002,1377.2800000000002,904.51
2022-01-31,PY014,LC0018,13,12640.32,10729.39,9851.5,7381.71
2022-01-31,PY014,LC0019,7,5926.849999999999,5041.37,4814.74,3681.63
2022-01-31,PY014,LC0020,2,1419.71,1092.51,1092.51,757.8800000000001
2022-01-31,PY014,LC0021,2,575.1600000000001,501.92,501.92,346.29999999999995
2022-01-31,PY014,LC0022,3,1860.78,1550.59,1550.59,1138.17
2022-01-31,PY014,LC0025,4,2407.44,1923.2,1923.2,1491.8700000000001
2022-01-31,PY014,LC0026,4,4570.97,3954.2799999999997,3954.2799999999997,2708.36
2022-01-31,PY014,LC0027,6,3174.87,2855.63,2855.63,2045.82
2022-01-31,PY014,LC0028,13,13030.550000000001,10400.76,10400.76,7772.43
2022-01-31,PY014,LC0029,2,398.21000000000004,334.24,334.24,271.08
2022-01-31,PY014,LC0030,1,414.6,367.32,367.32,213.05
2022-01-31,PY014,LC0031,6,7630.62,6958.4400000000005,6958.4400000000005,5634.5599999999995
2022-01-31,PY014,LC0032,1,435.81,345.38,345.38,247.55
2022-01-31,PY014,LC0033,2,567.37,458.3,458.3,340.80999999999995
2022-01-31,PY014,LC0034,2,1263.1200000000001,1061.27,1061.27,825.3199999999999
2022-01-31,PY014,LC0036,4,2097.98,1620.0500000000002,1620.0500000000002,1173.29
2022-01-31,PY014,LC0037,3,885.52,660.97,461.30999999999995,338.86
2022-01-31,PY014,LC0038,2,961.9000000000001,871.66,871.66,694.62
2022-01-31,PY014,LC0039,6,6145.12,5541.740000000001,5541.740000000001,3666.23
2022-01-31,PY014,LC0040,1,844.14,707.25,707.25,508.56
2022-01-31,PY014,LC0041,5,10216.73,8254.96,8254.96,6563.99
2022-01-31,PY014,LC0042,11,8962.13,7796.37,7626.02,4969.219999999999
2022-01-31,PY014,LC0043,11,13007.03,11776.509999999998,11442.439999999999,8703.02
2022-01-31,PY014,LC0046,7,3123.01,2498.6,2498.6,1897.25
2022-01-31,PY014,LC0047,3,2282.7799999999997,1902.2199999999998,1902.2199999999998,1417.77
2022-01-31,PY014,LC0049,6,3145.59,2529.7000000000003,2529.7000000000003,1821.38
2022-01-31,PY014,LC0052,4,1592.7499999999998,1502.19,1502.19,1146.41
2022-01-31,PY015,LC0001,9,7200.79,6351.55,6351.55,4589.34
2022-01-31,PY015,LC0003,3,2126.0600000000004,1906.3600000000001,1906.3600000000001,1360.44
2022-01-31,PY015,LC0004,1,569.95,424.85,424.85,302.33
2022-01-31,PY015,LC0005,7,2254.89,1875.5800000000002,1556.5700000000002,1152.86
2022-01-31,PY015,LC0006,6,5425.08,4842.61,4842.61,3431.84
2022-01-31,PY015,LC0008,2,1799.71,1637.21,1637.21,1124.47
2022-01-31,PY015,LC0009,4,1614.99,1352.1499999999999,1352.1499999999999,1007.54
2022-01-31,PY015,LC0011,5,1973.79,1827.12,1827.12,1188.07
2022-01-31,PY015,LC0013,2,688.72,551.3199999999999,551.3199999999999,409.47
2022-01-31,PY015,LC0015,6,3162.14,2594.48,2594.48,2024.83
2022-01-31,PY015,LC0016,8,5420.56,4598.5599999999995,4598.5599999999995,3503.28
2022-01-31,PY015,LC0017,5,2671.89,2208.22,2208.22,1552.3
2022-01-31,PY015,LC0018,3,865.24,653.0999999999999,653.0999999999999,411.26
2022-01-31,PY015,LC0019,12,12930.76,10980.13,10980.13,8027.7
2022-01-31,PY015,LC0021,6,5345.71,4319.75,4319.75,3004.92
2022-01-31,PY015,LC0022,4,6134.66,5287.900000000001,5287.900000000001,4410.93
2022-01-31,PY015,LC0023,5,2556.44,2044.1299999999999,2044.1299999999999,1471.8899999999999
2022-01-31,PY015,LC0025,3,1094.6200000000001,932.98,932.98,653.71
2022-01-31,PY015,LC0026,4,4168.43,3525.43,3525.43,2782.72
2022-01-31,PY015,LC0027,4,1675.39,1580.07,1482.21,1210.38
2022-01-31,PY015,LC0028,9,13521.37,11221.66,11221.66,8949.26
2022-01-31,PY015,LC0029,2,1813.81,1688.18,1688.18,1069.79
2022-01-31,PY015,LC0030,2,1089.06,899.8199999999999,899.8199999999999,605.47
2022-01-31,PY015,LC0031,7,6403.63,5547.85,5547.85,4033.71
2022-01-31,PY015,LC0032,2,777.1600000000001,661.75,661.75,512.5
2022-01-31,PY015,LC0033,3,2742.8999999999996,2424.04,2424.04,1987.81
2022-01-31,PY015,LC0036,2,938.24,772.97,772.97,597.4399999999999
2022-01-31,PY015,LC0037,1,787.15,616.71,616.71,488.36
2022-01-31,PY015,LC0039,5,10672.91,9748.68,9748.68,7970.87
2022-01-31,PY015,LC0041,2,4588.610000000001,3980.66,3980.66,2725.88
2022-01-31,PY015,LC0042,5,2146.0699999999997,1802.9099999999999,1802.9099999999999,1342.9299999999998
2022-01-31,PY015,LC0043,9,6992.08,5725.0,5594.13,3890.87
2022-01-31,PY015,LC0046,6,3552.58,2991.09,2991.09,2234.89
2022-01-31,PY015,LC0047,4,2806.48,2343.46,2343.46,1779.85
2022-01-31,PY015,LC0048,1,349.97,268.82,268.82,154.92
2022-01-31,PY015,LC0049,8,4572.330000000001,3829.0699999999997,3702.25,2444.8900000000003
2022-01-31,PY015,LC0052,9,8801.460000000001,7162.089999999999,7162.089999999999,5068.43
2022-01-31,PY016,LC0001,13,9876.73,10216.49,9115.02,8465.72
2022-01-31,PY016,LC0002,1,110.07,101.87,101.87,96.84
2022-01-31,PY016,LC0003,5,2207.73,2317.26,2317.26,2212.32
2022-01-31,PY016,LC0004,1,1621.31,1399.55,1399.55,1310.46
2022-01-31,PY016,LC0005,8,5252.0,5299.55,4719.07,4366.83
2022-01-31,PY016,LC0006,5,5319.070000000001,5433.139999999999,5433.139999999999,5199.8
2022-01-31,PY016,LC0007,1,520.22,537.0,537.0,508.58
2022-01-31,PY016,LC0008,2,893.49,884.24,884.24,826.1700000000001
2022-01-31,PY016,LC0009,6,2607.51,2724.4700000000003,2724.4700000000003,2557.73
2022-01-31,PY016,LC0010,1,339.07,377.77,377.77,344.33
2022-01-31,PY016,LC0011,6,4686.42,5082.52,4997.85,4681.11
2022-01-31,PY016,LC0012,1,1516.47,1390.23,1390.23,1288.9
2022-01-31,PY016,LC0013,1,96.06,107.64,107.64,100.47
2022-01-31,PY016,LC0014,3,1023.6700000000001,986.1700000000001,654.1800000000001,600.82
2022-01-31,PY016,LC0015,12,10189.45,10146.65,9303.789999999999,8741.24
2022-01-31,PY016,LC0016,2,1380.69,1289.9099999999999,1289.9099999999999,1195.77
2022-01-31,PY016,LC0017,4,2987.2200000000003,3030.4700000000003,3030.4700000000003,2928.6400000000003
2022-01-31,PY016,LC0018,9,12148.08,13136.73,12486.32,11817.47
2022-01-31,PY016,LC0019,13,11791.4,11805.5,11391.37,10780.89
2022-01-31,PY016,LC0020,1,404.03,368.49,368.49,336.42
2022-01-31,PY016,LC0021,3,1711.67,1711.58,1711.58,1587.73
2022-01-31,PY016,LC0022,5,3676.02,3554.99,2802.2799999999997,2645.29
2022-01-31,PY016,LC0023,2,1730.4499999999998,1712.53,1712.53,1638.8
2022-01-31,PY016,LC0024,1,117.6,101.29,101.29,98.23
2022-01-31,PY016,LC0025,5,2908.77,3103.98,3103.98,2905.6400000000003
2022-01-31,PY016,LC0026,5,3896.58,3760.08,3760.08,3573.86
2022-01-31,PY016,LC0027,4,2376.86,2307.79,1986.54,1904.8200000000002
2022-01-31,PY016,LC0028,18,15125.63,15128.15,15128.15,14055.1
2022-01-31,PY016,LC0029,1,1187.86,1303.64,1303.64,1279.66
2022-01-31,PY016,LC0030,3,668.66,588.87,588.87,556.22
2022-01-31,PY016,LC0031,13,18762.07,17996.79,13529.78,12945.76
2022-01-31,PY016,LC0033,2,756.16,677.0899999999999,677.0899999999999,624.89
2022-01-31,PY016,LC0034,1,689.69,693.58,693.58,648.85
2022-01-31,PY016,LC0035,5,4096.89,3890.19,3890.19,3658.77
2022-01-31,PY016,LC0036,3,4739.38,5089.0,5089.0,4760.42
2022-01-31,PY016,LC0037,5,6241.95,6069.2,6069.2,5709.91
2022-01-31,PY016,LC0038,5,1587.8200000000002,1640.94,1640.94,1571.99
2022-01-31,PY016,LC0039,2,3208.57,3407.03,3407.03,3337.92
2022-01-31,PY016,LC0040,3,6107.35,6200.13,6200.13,5881.27
2022-01-31,PY016,LC0041,10,13535.58,14612.28,14612.28,14327.859999999999
2022-01-31,PY016,LC0042,11,7586.97,7906.43,6785.96,6415.8099999999995
2022-01-31,PY016,LC0043,6,2014.27,1967.56,1967.56,1857.77
2022-01-31,PY016,LC0046,11,16432.95,15794.130000000001,15794.130000000001,14857.550000000001
2022-01-31,PY016,LC0047,10,6631.28,6667.86,6667.86,6428.969999999999
2022-01-31,PY016,LC0049,4,2557.06,2508.66,2508.66,2415.68
2022-01-31,PY016,LC0052,11,14555.43,13717.51,12113.5,11624.210000000001
2022-02-28,PY001,LC0001,11,11145.85,10714.26,10714.26,10324.93
2022-02-28,PY001,LC0003,4,5757.53,5949.91,5949.91,5464.110000000001
2022-02-28,PY001,LC0004,1,266.16,299.59,299.59,279.6
2022-02-28,PY001,LC0005,10,8246.52,7934.64,7291.68,6811.41
2022-02-28,PY001,LC0006,9,5089.1,5029.84,3644.13,3401.08
2022-02-28,PY001,LC0007,3,2402.2,2471.18,2471.18,2373.75
2022-02-28,PY001,LC0008,4,2735.4500000000003,2773.4700000000003,2773.4700000000003,2557.4199999999996
2022-02-28,PY001,LC0009,14,6489.35,6571.16,6571.16,6246.84
2022-02-28,PY001,LC0010,5,2446.24,2518.08,2432.8900000000003,2297.41
2022-02-28,PY001,LC0011,4,2947.7799999999997,2887.67,2887.67,2819.3599999999997
2022-02-28,PY001,LC0012,2,4565.77,4349.54,4349.54,4068.04
2022-02-28,PY001,LC0013,2,3449.04,3104.29,3104.29,2918.54
2022-02-28,PY001,LC0014,1,221.56,205.65,50.33000000000001,50.03
2022-02-28,PY001,LC0015,17,10455.14,11058.52,10605.48,10002.98
2022-02-28,PY001,LC0016,1,533.82,562.61,562.61,507.48
2022-02-28,PY001,LC0017,3,1344.6799999999998,1293.96,1293.96,1215.91
2022-02-28,PY001,LC0018,7,9709.07,10257.32,10257.32,9801.74
2022-02-28,PY001,LC0019,12,11565.43,11530.17,11530.17,10926.82
2022-02-28,PY001,LC0020,3,4343.18,4372.15,4372.15,4121.219999999999
2022-02-28,PY001,LC0021,2,1236.6999999999998,1151.28,1151.28,1074.6
2022-02-28,PY001,LC0022,4,4238.9400000000005,4023.79,4023.79,3775.72
2022-02-28,PY001,LC0023,1,606.48,678.9,678.9,653.32
2022-02-28,PY001,LC0025,7,3858.26,3709.04,3046.42,2917.0
2022-02-28,PY001,LC0026,7,1979.67,2041.6,2041.6,1932.3100000000002
2022-02-28,PY001,LC0027,7,3598.19,3660.69,3660.69,3496.36
2022-02-28,PY001,LC0028,22,25955.7,26250.26,26092.63,25114.53
2022-02-28,PY001,LC0029,1,937.76,878.98,878.98,874.16
2022-02-28,PY001,LC0030,3,2244.93,2230.89,1725.6100000000001,1648.6399999999999
2022-02-28,PY001,LC0031,16,11889.630000000001,11990.48,11601.51,11028.59
2022-02-28,PY001,LC0032,1,173.89,196.62,196.62,178.94
2022-02-28,PY001,LC0033,6,2221.1400000000003,2138.56,2138.56,2032.6299999999999
2022-02-28,PY001,LC0034,3,3321.74,3322.92,3322.92,3151.83
2022-02-28,PY001,LC0035,5,2306.75,2499.71,2499.71,2416.86
2022-02-28,PY001,LC0036,3,1332.8200000000002,1332.29,1332.29,1282.12
2022-02-28,PY001,LC0037,8,4114.0,4129.75,3700.76,3478.7
2022-02-28,PY001,LC0038,6,2461.92,2441.9300000000003,2441.9300000000003,2364.91
2022-02-28,PY001,LC0039,7,15397.919999999998,14665.31,14665.31,14167.51
2022-02-28,PY001,LC0041,7,4222.17,4324.23,4324.23,4166.16
2022-02-28,PY001,LC0042,14,11568.26,11743.46,11298.86,10617.98
2022-02-28,PY001,LC0043,10,9243.48,9808.710000000001,8712.1,8317.67
2022-02-28,PY001,LC0045,2,878.8499999999999,916.41,916.41,884.55
2022-02-28,PY001,LC0046,5,8907.75,8990.02,8712.45,8508.27
2022-02-28,PY001,LC0047,13,12709.4,11921.380000000001,10441.79,10159.880000000001
2022-02-28,PY001,LC0048,1,261.4,240.85,240.85,231.85
2022-02-28,PY001,LC0049,12,8320.81,8910.35,8527.5,8130.78
2022-02-28,PY001,LC0051,1,289.29,254.92,254.92,235.6
2022-02-28,PY001,LC0052,11,12155.48,12381.19,12021.77,11452.63
2022-02-28,PY001,LC0053,1,872.42,847.32,847.32,796.81
2022-02-28,PY002,LC0001,17,8506.97,8344.85,7521.700000000001,7238.5
